facility_id,hcahps_measure_id,hcahps_question,patient_survey_star_rating,patient_survey_star_rating_footnote,hcahps_linear_mean_value,number_of_completed_surveys,number_of_completed_surveys_footnote,survey_response_rate_percent,start_date,end_date
431320,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,45,10,18,2024-10-01,2025-09-30
431320,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,45,10,18,2024-10-01,2025-09-30
431320,H_STAR_RATING,Summary star rating,,15,,45,10,18,2024-10-01,2025-09-30
431321,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,64,6,14,2024-10-01,2025-09-30
431321,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,64,6,14,2024-10-01,2025-09-30
431321,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,64,6,14,2024-10-01,2025-09-30
431321,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,64,6,14,2024-10-01,2025-09-30
431321,H_STAR_RATING,Summary star rating,,15,,64,6,14,2024-10-01,2025-09-30
431322,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,35,10,24,2024-10-01,2025-09-30
431322,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,35,10,24,2024-10-01,2025-09-30
431322,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,35,10,24,2024-10-01,2025-09-30
431322,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,35,10,24,2024-10-01,2025-09-30
431322,H_STAR_RATING,Summary star rating,,15,,35,10,24,2024-10-01,2025-09-30
431323,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,65,6,20,2024-10-01,2025-09-30
431323,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,65,6,20,2024-10-01,2025-09-30
431323,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,65,6,20,2024-10-01,2025-09-30
431323,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,65,6,20,2024-10-01,2025-09-30
431323,H_STAR_RATING,Summary star rating,,15,,65,6,20,2024-10-01,2025-09-30
431324,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
431324,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
431324,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
431324,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
431324,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
431325,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,86,6,28,2024-10-01,2025-09-30
431325,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,86,6,28,2024-10-01,2025-09-30
431325,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,86,6,28,2024-10-01,2025-09-30
431325,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,86,6,28,2024-10-01,2025-09-30
431325,H_STAR_RATING,Summary star rating,,15,,86,6,28,2024-10-01,2025-09-30
431326,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,62,6,41,2024-10-01,2025-09-30
431326,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,62,6,41,2024-10-01,2025-09-30
431326,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,62,6,41,2024-10-01,2025-09-30
431326,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,62,6,41,2024-10-01,2025-09-30
431326,H_STAR_RATING,Summary star rating,,15,,62,6,41,2024-10-01,2025-09-30
431327,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,27,10,30,2024-10-01,2025-09-30
431327,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,27,10,30,2024-10-01,2025-09-30
431327,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,27,10,30,2024-10-01,2025-09-30
431327,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,27,10,30,2024-10-01,2025-09-30
431327,H_STAR_RATING,Summary star rating,,15,,27,10,30,2024-10-01,2025-09-30
431328,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
431328,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
431328,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
431328,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
431328,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
431329,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
431329,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
431329,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
431329,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
431329,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
431330,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,71,6,32,2024-10-01,2025-09-30
431330,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,71,6,32,2024-10-01,2025-09-30
431330,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,71,6,32,2024-10-01,2025-09-30
431330,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,71,6,32,2024-10-01,2025-09-30
431330,H_STAR_RATING,Summary star rating,,15,,71,6,32,2024-10-01,2025-09-30
431331,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,34,10,44,2024-10-01,2025-09-30
431331,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,34,10,44,2024-10-01,2025-09-30
431331,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,34,10,44,2024-10-01,2025-09-30
431331,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,34,10,44,2024-10-01,2025-09-30
431331,H_STAR_RATING,Summary star rating,,15,,34,10,44,2024-10-01,2025-09-30
431332,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
431332,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
431332,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
431332,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
431332,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
431333,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,1,,2024-10-01,2025-09-30
431333,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,,1,,2024-10-01,2025-09-30
431333,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,1,,2024-10-01,2025-09-30
431333,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,,1,,2024-10-01,2025-09-30
431333,H_STAR_RATING,Summary star rating,,15,,,1,,2024-10-01,2025-09-30
431334,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,5,,2024-10-01,2025-09-30
431334,H_COMP_1_STAR_RATING,Nurse communication - star rating,,5,,,5,,2024-10-01,2025-09-30
431334,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,5,,2024-10-01,2025-09-30
431334,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,5,,,5,,2024-10-01,2025-09-30
431334,H_STAR_RATING,Summary star rating,,5,,,5,,2024-10-01,2025-09-30
431335,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,112,,20,2024-10-01,2025-09-30
431335,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,112,,20,2024-10-01,2025-09-30
431335,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,87,112,,20,2024-10-01,2025-09-30
431335,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,112,,20,2024-10-01,2025-09-30
431335,H_STAR_RATING,Summary star rating,3,,,112,,20,2024-10-01,2025-09-30
431336,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,42,10,25,2024-10-01,2025-09-30
431336,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,42,10,25,2024-10-01,2025-09-30
431336,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,42,10,25,2024-10-01,2025-09-30
431336,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,42,10,25,2024-10-01,2025-09-30
431336,H_STAR_RATING,Summary star rating,,15,,42,10,25,2024-10-01,2025-09-30
431337,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,32,10,46,2024-10-01,2025-09-30
431337,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,32,10,46,2024-10-01,2025-09-30
431337,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,32,10,46,2024-10-01,2025-09-30
431337,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,32,10,46,2024-10-01,2025-09-30
431337,H_STAR_RATING,Summary star rating,,15,,32,10,46,2024-10-01,2025-09-30
431338,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,40,10,27,2024-10-01,2025-09-30
431338,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,40,10,27,2024-10-01,2025-09-30
431338,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,40,10,27,2024-10-01,2025-09-30
431338,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,40,10,27,2024-10-01,2025-09-30
431338,H_STAR_RATING,Summary star rating,,15,,40,10,27,2024-10-01,2025-09-30
431339,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,26,10,24,2024-10-01,2025-09-30
431339,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,26,10,24,2024-10-01,2025-09-30
431339,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,26,10,24,2024-10-01,2025-09-30
431339,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,26,10,24,2024-10-01,2025-09-30
431339,H_STAR_RATING,Summary star rating,,15,,26,10,24,2024-10-01,2025-09-30
431340,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,325,,27,2024-10-01,2025-09-30
431340,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,325,,27,2024-10-01,2025-09-30
431340,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,88,325,,27,2024-10-01,2025-09-30
431340,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,325,,27,2024-10-01,2025-09-30
431340,H_STAR_RATING,Summary star rating,4,,,325,,27,2024-10-01,2025-09-30
431383,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,5,,2024-10-01,2025-09-30
431383,H_COMP_1_STAR_RATING,Nurse communication - star rating,,5,,,5,,2024-10-01,2025-09-30
431383,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,5,,2024-10-01,2025-09-30
431383,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,5,,,5,,2024-10-01,2025-09-30
431383,H_STAR_RATING,Summary star rating,,5,,,5,,2024-10-01,2025-09-30
433300,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,,19,,2024-10-01,2025-09-30
433300,H_COMP_1_STAR_RATING,Nurse communication - star rating,,19,,,19,,2024-10-01,2025-09-30
433300,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,,19,,2024-10-01,2025-09-30
433300,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,19,,,19,,2024-10-01,2025-09-30
433300,H_STAR_RATING,Summary star rating,,19,,,19,,2024-10-01,2025-09-30
440002,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,2020,,21,2024-10-01,2025-09-30
440002,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,2020,,21,2024-10-01,2025-09-30
440002,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,88,2020,,21,2024-10-01,2025-09-30
440002,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,2020,,21,2024-10-01,2025-09-30
440002,H_STAR_RATING,Summary star rating,3,,,2020,,21,2024-10-01,2025-09-30
440003,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,89,1050,,20,2024-10-01,2025-09-30
440003,H_COMP_1_STAR_RATING,Nurse communication - star rating,2,,,1050,,20,2024-10-01,2025-09-30
440003,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,84,1050,,20,2024-10-01,2025-09-30
440003,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,2,,,1050,,20,2024-10-01,2025-09-30
440003,H_STAR_RATING,Summary star rating,2,,,1050,,20,2024-10-01,2025-09-30
440006,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,88,622,,17,2024-10-01,2025-09-30
440006,H_COMP_1_STAR_RATING,Nurse communication - star rating,2,,,622,,17,2024-10-01,2025-09-30
440006,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,85,622,,17,2024-10-01,2025-09-30
440006,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,2,,,622,,17,2024-10-01,2025-09-30
440006,H_STAR_RATING,Summary star rating,3,,,622,,17,2024-10-01,2025-09-30
440007,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,100,139,,31,2024-10-01,2025-09-30
440007,H_COMP_1_STAR_RATING,Nurse communication - star rating,5,,,139,,31,2024-10-01,2025-09-30
440007,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,97,139,,31,2024-10-01,2025-09-30
440007,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,5,,,139,,31,2024-10-01,2025-09-30
440007,H_STAR_RATING,Summary star rating,5,,,139,,31,2024-10-01,2025-09-30
440008,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,112,,22,2024-10-01,2025-09-30
440008,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,112,,22,2024-10-01,2025-09-30
440008,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,89,112,,22,2024-10-01,2025-09-30
440008,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,112,,22,2024-10-01,2025-09-30
440008,H_STAR_RATING,Summary star rating,4,,,112,,22,2024-10-01,2025-09-30
440009,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,540,,28,2024-10-01,2025-09-30
440009,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,540,,28,2024-10-01,2025-09-30
440009,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,87,540,,28,2024-10-01,2025-09-30
440009,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,540,,28,2024-10-01,2025-09-30
440009,H_STAR_RATING,Summary star rating,3,,,540,,28,2024-10-01,2025-09-30
440011,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,539,,26,2024-10-01,2025-09-30
440011,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,539,,26,2024-10-01,2025-09-30
440011,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,85,539,,26,2024-10-01,2025-09-30
440011,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,2,,,539,,26,2024-10-01,2025-09-30
440011,H_STAR_RATING,Summary star rating,3,,,539,,26,2024-10-01,2025-09-30
440012,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,1494,,19,2024-10-01,2025-09-30
440012,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,1494,,19,2024-10-01,2025-09-30
440012,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,84,1494,,19,2024-10-01,2025-09-30
440012,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,2,,,1494,,19,2024-10-01,2025-09-30
440012,H_STAR_RATING,Summary star rating,2,,,1494,,19,2024-10-01,2025-09-30
440015,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,1645,,20,2024-10-01,2025-09-30
440015,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,1645,,20,2024-10-01,2025-09-30
440015,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,90,1645,,20,2024-10-01,2025-09-30
440015,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,1645,,20,2024-10-01,2025-09-30
440015,H_STAR_RATING,Summary star rating,3,,,1645,,20,2024-10-01,2025-09-30
440016,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,130,,22,2024-10-01,2025-09-30
440016,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,130,,22,2024-10-01,2025-09-30
440016,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,91,130,,22,2024-10-01,2025-09-30
440016,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,130,,22,2024-10-01,2025-09-30
440016,H_STAR_RATING,Summary star rating,4,,,130,,22,2024-10-01,2025-09-30
440017,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,90,1342,,23,2024-10-01,2025-09-30
440017,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,1342,,23,2024-10-01,2025-09-30
440017,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,84,1342,,23,2024-10-01,2025-09-30
440017,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,2,,,1342,,23,2024-10-01,2025-09-30
440017,H_STAR_RATING,Summary star rating,3,,,1342,,23,2024-10-01,2025-09-30
440018,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,441,,21,2024-10-01,2025-09-30
440018,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,441,,21,2024-10-01,2025-09-30
440018,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,89,441,,21,2024-10-01,2025-09-30
440018,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,441,,21,2024-10-01,2025-09-30
440018,H_STAR_RATING,Summary star rating,4,,,441,,21,2024-10-01,2025-09-30
440020,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,117,,17,2024-10-01,2025-09-30
440020,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,117,,17,2024-10-01,2025-09-30
440020,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,84,117,,17,2024-10-01,2025-09-30
440020,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,2,,,117,,17,2024-10-01,2025-09-30
440020,H_STAR_RATING,Summary star rating,3,,,117,,17,2024-10-01,2025-09-30
440029,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,734,,27,2024-10-01,2025-09-30
440029,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,734,,27,2024-10-01,2025-09-30
440029,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,90,734,,27,2024-10-01,2025-09-30
440029,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,734,,27,2024-10-01,2025-09-30
440029,H_STAR_RATING,Summary star rating,4,,,734,,27,2024-10-01,2025-09-30
440030,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,647,,19,2024-10-01,2025-09-30
440030,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,647,,19,2024-10-01,2025-09-30
440030,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,647,,19,2024-10-01,2025-09-30
440030,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,647,,19,2024-10-01,2025-09-30
440030,H_STAR_RATING,Summary star rating,3,,,647,,19,2024-10-01,2025-09-30
440031,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,479,,22,2024-10-01,2025-09-30
440031,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,479,,22,2024-10-01,2025-09-30
440031,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,91,479,,22,2024-10-01,2025-09-30
440031,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,479,,22,2024-10-01,2025-09-30
440031,H_STAR_RATING,Summary star rating,4,,,479,,22,2024-10-01,2025-09-30
440032,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,,69,6,23,2024-10-01,2025-09-30
440032,H_COMP_1_STAR_RATING,Nurse communication - star rating,,15,,69,6,23,2024-10-01,2025-09-30
440032,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,,69,6,23,2024-10-01,2025-09-30
440032,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,,15,,69,6,23,2024-10-01,2025-09-30
440032,H_STAR_RATING,Summary star rating,,15,,69,6,23,2024-10-01,2025-09-30
440033,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,191,,15,2024-10-01,2025-09-30
440033,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,191,,15,2024-10-01,2025-09-30
440033,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,84,191,,15,2024-10-01,2025-09-30
440033,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,2,,,191,,15,2024-10-01,2025-09-30
440033,H_STAR_RATING,Summary star rating,3,,,191,,15,2024-10-01,2025-09-30
440034,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,942,,24,2024-10-01,2025-09-30
440034,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,942,,24,2024-10-01,2025-09-30
440034,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,88,942,,24,2024-10-01,2025-09-30
440034,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,942,,24,2024-10-01,2025-09-30
440034,H_STAR_RATING,Summary star rating,4,,,942,,24,2024-10-01,2025-09-30
440035,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,86,640,,14,2024-10-01,2025-09-30
440035,H_COMP_1_STAR_RATING,Nurse communication - star rating,1,,,640,,14,2024-10-01,2025-09-30
440035,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,75,640,,14,2024-10-01,2025-09-30
440035,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,1,,,640,,14,2024-10-01,2025-09-30
440035,H_STAR_RATING,Summary star rating,2,,,640,,14,2024-10-01,2025-09-30
440039,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,92,1643,,22,2024-10-01,2025-09-30
440039,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,1643,,22,2024-10-01,2025-09-30
440039,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,90,1643,,22,2024-10-01,2025-09-30
440039,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,4,,,1643,,22,2024-10-01,2025-09-30
440039,H_STAR_RATING,Summary star rating,4,,,1643,,22,2024-10-01,2025-09-30
440046,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,93,631,,20,2024-10-01,2025-09-30
440046,H_COMP_1_STAR_RATING,Nurse communication - star rating,4,,,631,,20,2024-10-01,2025-09-30
440046,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,88,631,,20,2024-10-01,2025-09-30
440046,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,631,,20,2024-10-01,2025-09-30
440046,H_STAR_RATING,Summary star rating,3,,,631,,20,2024-10-01,2025-09-30
440048,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,89,2087,,17,2024-10-01,2025-09-30
440048,H_COMP_1_STAR_RATING,Nurse communication - star rating,2,,,2087,,17,2024-10-01,2025-09-30
440048,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,2087,,17,2024-10-01,2025-09-30
440048,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,2087,,17,2024-10-01,2025-09-30
440048,H_STAR_RATING,Summary star rating,2,,,2087,,17,2024-10-01,2025-09-30
440049,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,89,3470,,15,2024-10-01,2025-09-30
440049,H_COMP_1_STAR_RATING,Nurse communication - star rating,2,,,3470,,15,2024-10-01,2025-09-30
440049,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,85,3470,,15,2024-10-01,2025-09-30
440049,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,2,,,3470,,15,2024-10-01,2025-09-30
440049,H_STAR_RATING,Summary star rating,2,,,3470,,15,2024-10-01,2025-09-30
440050,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,91,593,,18,2024-10-01,2025-09-30
440050,H_COMP_1_STAR_RATING,Nurse communication - star rating,3,,,593,,18,2024-10-01,2025-09-30
440050,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,593,,18,2024-10-01,2025-09-30
440050,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,593,,18,2024-10-01,2025-09-30
440050,H_STAR_RATING,Summary star rating,3,,,593,,18,2024-10-01,2025-09-30
440053,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,89,466,,16,2024-10-01,2025-09-30
440053,H_COMP_1_STAR_RATING,Nurse communication - star rating,2,,,466,,16,2024-10-01,2025-09-30
440053,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,466,,16,2024-10-01,2025-09-30
440053,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,466,,16,2024-10-01,2025-09-30
440053,H_STAR_RATING,Summary star rating,2,,,466,,16,2024-10-01,2025-09-30
440056,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,89,323,,19,2024-10-01,2025-09-30
440056,H_COMP_1_STAR_RATING,Nurse communication - star rating,2,,,323,,19,2024-10-01,2025-09-30
440056,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,86,323,,19,2024-10-01,2025-09-30
440056,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,323,,19,2024-10-01,2025-09-30
440056,H_STAR_RATING,Summary star rating,2,,,323,,19,2024-10-01,2025-09-30
440057,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,,,95,147,,22,2024-10-01,2025-09-30
440057,H_COMP_1_STAR_RATING,Nurse communication - star rating,5,,,147,,22,2024-10-01,2025-09-30
440057,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,,,88,147,,22,2024-10-01,2025-09-30
440057,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,3,,,147,,22,2024-10-01,2025-09-30
440057,H_STAR_RATING,Summary star rating,4,,,147,,22,2024-10-01,2025-09-30
